"geoid","region_name","measure","value","region_type","year","measure_type"
51059422201,"Census Tract 4222.01, Fairfax County, Virginia","median_income",128021,"tract","2022","count"
51059422202,"Census Tract 4222.02, Fairfax County, Virginia","median_income",98578,"tract","2022","count"
51059422301,"Census Tract 4223.01, Fairfax County, Virginia","median_income",103571,"tract","2022","count"
51059422302,"Census Tract 4223.02, Fairfax County, Virginia","median_income",85259,"tract","2022","count"
51059422401,"Census Tract 4224.01, Fairfax County, Virginia","median_income",108309,"tract","2022","count"
51059422402,"Census Tract 4224.02, Fairfax County, Virginia","median_income",133324,"tract","2022","count"
51059422403,"Census Tract 4224.03, Fairfax County, Virginia","median_income",185500,"tract","2022","count"
51059430101,"Census Tract 4301.01, Fairfax County, Virginia","median_income",185380,"tract","2022","count"
51059430102,"Census Tract 4301.02, Fairfax County, Virginia","median_income",113000,"tract","2022","count"
51059430201,"Census Tract 4302.01, Fairfax County, Virginia","median_income",142846,"tract","2022","count"
51059430202,"Census Tract 4302.02, Fairfax County, Virginia","median_income",132262,"tract","2022","count"
51059430203,"Census Tract 4302.03, Fairfax County, Virginia","median_income",151250,"tract","2022","count"
51059430400,"Census Tract 4304, Fairfax County, Virginia","median_income",145102,"tract","2022","count"
51059430500,"Census Tract 4305, Fairfax County, Virginia","median_income",132188,"tract","2022","count"
51059430600,"Census Tract 4306, Fairfax County, Virginia","median_income",90551,"tract","2022","count"
51059430700,"Census Tract 4307, Fairfax County, Virginia","median_income",120341,"tract","2022","count"
51059430801,"Census Tract 4308.01, Fairfax County, Virginia","median_income",124000,"tract","2022","count"
51059430802,"Census Tract 4308.02, Fairfax County, Virginia","median_income",96750,"tract","2022","count"
51059430901,"Census Tract 4309.01, Fairfax County, Virginia","median_income",122357,"tract","2022","count"
51059430902,"Census Tract 4309.02, Fairfax County, Virginia","median_income",130729,"tract","2022","count"
51059431001,"Census Tract 4310.01, Fairfax County, Virginia","median_income",104466,"tract","2022","count"
51059431002,"Census Tract 4310.02, Fairfax County, Virginia","median_income",99327,"tract","2022","count"
51059431300,"Census Tract 4313, Fairfax County, Virginia","median_income",160859,"tract","2022","count"
51059431400,"Census Tract 4314, Fairfax County, Virginia","median_income",145893,"tract","2022","count"
51059431500,"Census Tract 4315, Fairfax County, Virginia","median_income",143922,"tract","2022","count"
51059431601,"Census Tract 4316.01, Fairfax County, Virginia","median_income",63198,"tract","2022","count"
51059431602,"Census Tract 4316.02, Fairfax County, Virginia","median_income",95417,"tract","2022","count"
51059431801,"Census Tract 4318.01, Fairfax County, Virginia","median_income",122721,"tract","2022","count"
51059431802,"Census Tract 4318.02, Fairfax County, Virginia","median_income",157440,"tract","2022","count"
51059431900,"Census Tract 4319, Fairfax County, Virginia","median_income",173636,"tract","2022","count"
51059432000,"Census Tract 4320, Fairfax County, Virginia","median_income",141490,"tract","2022","count"
51059432100,"Census Tract 4321, Fairfax County, Virginia","median_income",117941,"tract","2022","count"
51059432201,"Census Tract 4322.01, Fairfax County, Virginia","median_income",94764,"tract","2022","count"
51059432202,"Census Tract 4322.02, Fairfax County, Virginia","median_income",142557,"tract","2022","count"
51059432300,"Census Tract 4323, Fairfax County, Virginia","median_income",169663,"tract","2022","count"
51059432401,"Census Tract 4324.01, Fairfax County, Virginia","median_income",183566,"tract","2022","count"
51059432402,"Census Tract 4324.02, Fairfax County, Virginia","median_income",157955,"tract","2022","count"
51059432500,"Census Tract 4325, Fairfax County, Virginia","median_income",157426,"tract","2022","count"
51059432600,"Census Tract 4326, Fairfax County, Virginia","median_income",171042,"tract","2022","count"
51059432701,"Census Tract 4327.01, Fairfax County, Virginia","median_income",168320,"tract","2022","count"
51059432702,"Census Tract 4327.02, Fairfax County, Virginia","median_income",115000,"tract","2022","count"
51059432800,"Census Tract 4328, Fairfax County, Virginia","median_income",144375,"tract","2022","count"
51059440100,"Census Tract 4401, Fairfax County, Virginia","median_income",193239,"tract","2022","count"
51059440201,"Census Tract 4402.01, Fairfax County, Virginia","median_income",132155,"tract","2022","count"
51059440202,"Census Tract 4402.02, Fairfax County, Virginia","median_income",90859,"tract","2022","count"
51059440300,"Census Tract 4403, Fairfax County, Virginia","median_income",207125,"tract","2022","count"
51059440501,"Census Tract 4405.01, Fairfax County, Virginia","median_income",173548,"tract","2022","count"
51059440503,"Census Tract 4405.03, Fairfax County, Virginia","median_income",80000,"tract","2022","count"
51059440504,"Census Tract 4405.04, Fairfax County, Virginia","median_income",NA,"tract","2022","count"
51059440505,"Census Tract 4405.05, Fairfax County, Virginia","median_income",143182,"tract","2022","count"
51059440600,"Census Tract 4406, Fairfax County, Virginia","median_income",124164,"tract","2022","count"
51059440701,"Census Tract 4407.01, Fairfax County, Virginia","median_income",159596,"tract","2022","count"
51059440702,"Census Tract 4407.02, Fairfax County, Virginia","median_income",161599,"tract","2022","count"
51059440800,"Census Tract 4408, Fairfax County, Virginia","median_income",177835,"tract","2022","count"
51059450100,"Census Tract 4501, Fairfax County, Virginia","median_income",93209,"tract","2022","count"
51059450200,"Census Tract 4502, Fairfax County, Virginia","median_income",104625,"tract","2022","count"
51059450300,"Census Tract 4503, Fairfax County, Virginia","median_income",116232,"tract","2022","count"
51059450400,"Census Tract 4504, Fairfax County, Virginia","median_income",165167,"tract","2022","count"
51059450500,"Census Tract 4505, Fairfax County, Virginia","median_income",109135,"tract","2022","count"
51059450601,"Census Tract 4506.01, Fairfax County, Virginia","median_income",152037,"tract","2022","count"
51059450602,"Census Tract 4506.02, Fairfax County, Virginia","median_income",85699,"tract","2022","count"
51059450701,"Census Tract 4507.01, Fairfax County, Virginia","median_income",163125,"tract","2022","count"
51059450702,"Census Tract 4507.02, Fairfax County, Virginia","median_income",77731,"tract","2022","count"
51059450800,"Census Tract 4508, Fairfax County, Virginia","median_income",113508,"tract","2022","count"
51059450900,"Census Tract 4509, Fairfax County, Virginia","median_income",146000,"tract","2022","count"
51059451000,"Census Tract 4510, Fairfax County, Virginia","median_income",135188,"tract","2022","count"
51059451100,"Census Tract 4511, Fairfax County, Virginia","median_income",171458,"tract","2022","count"
51059451200,"Census Tract 4512, Fairfax County, Virginia","median_income",186979,"tract","2022","count"
51059451300,"Census Tract 4513, Fairfax County, Virginia","median_income",155903,"tract","2022","count"
51059451400,"Census Tract 4514, Fairfax County, Virginia","median_income",42907,"tract","2022","count"
51059451501,"Census Tract 4515.01, Fairfax County, Virginia","median_income",77672,"tract","2022","count"
51059451502,"Census Tract 4515.02, Fairfax County, Virginia","median_income",89743,"tract","2022","count"
51059451601,"Census Tract 4516.01, Fairfax County, Virginia","median_income",51578,"tract","2022","count"
51059451602,"Census Tract 4516.02, Fairfax County, Virginia","median_income",69593,"tract","2022","count"
51059451800,"Census Tract 4518, Fairfax County, Virginia","median_income",120179,"tract","2022","count"
51059451900,"Census Tract 4519, Fairfax County, Virginia","median_income",81571,"tract","2022","count"
51059452000,"Census Tract 4520, Fairfax County, Virginia","median_income",140801,"tract","2022","count"
51059452101,"Census Tract 4521.01, Fairfax County, Virginia","median_income",106400,"tract","2022","count"
51059452102,"Census Tract 4521.02, Fairfax County, Virginia","median_income",112083,"tract","2022","count"
51059452200,"Census Tract 4522, Fairfax County, Virginia","median_income",88842,"tract","2022","count"
51059452301,"Census Tract 4523.01, Fairfax County, Virginia","median_income",43357,"tract","2022","count"
51059452302,"Census Tract 4523.02, Fairfax County, Virginia","median_income",69375,"tract","2022","count"
51059452400,"Census Tract 4524, Fairfax County, Virginia","median_income",113651,"tract","2022","count"
51059452501,"Census Tract 4525.01, Fairfax County, Virginia","median_income",128542,"tract","2022","count"
51059452502,"Census Tract 4525.02, Fairfax County, Virginia","median_income",67280,"tract","2022","count"
51059452600,"Census Tract 4526, Fairfax County, Virginia","median_income",133438,"tract","2022","count"
51059452700,"Census Tract 4527, Fairfax County, Virginia","median_income",63278,"tract","2022","count"
51059452801,"Census Tract 4528.01, Fairfax County, Virginia","median_income",75345,"tract","2022","count"
51059452802,"Census Tract 4528.02, Fairfax County, Virginia","median_income",71608,"tract","2022","count"
51059460100,"Census Tract 4601, Fairfax County, Virginia","median_income",206528,"tract","2022","count"
51059460200,"Census Tract 4602, Fairfax County, Virginia","median_income",235433,"tract","2022","count"
51059460300,"Census Tract 4603, Fairfax County, Virginia","median_income",210152,"tract","2022","count"
51059460400,"Census Tract 4604, Fairfax County, Virginia","median_income",155357,"tract","2022","count"
51059460501,"Census Tract 4605.01, Fairfax County, Virginia","median_income",186958,"tract","2022","count"
51059460503,"Census Tract 4605.03, Fairfax County, Virginia","median_income",146741,"tract","2022","count"
51059460504,"Census Tract 4605.04, Fairfax County, Virginia","median_income",186943,"tract","2022","count"
51059460600,"Census Tract 4606, Fairfax County, Virginia","median_income",217321,"tract","2022","count"
51059460701,"Census Tract 4607.01, Fairfax County, Virginia","median_income",130978,"tract","2022","count"
51059460702,"Census Tract 4607.02, Fairfax County, Virginia","median_income",202083,"tract","2022","count"
51059460800,"Census Tract 4608, Fairfax County, Virginia","median_income",144917,"tract","2022","count"
51059460900,"Census Tract 4609, Fairfax County, Virginia","median_income",185536,"tract","2022","count"
51059461000,"Census Tract 4610, Fairfax County, Virginia","median_income",173750,"tract","2022","count"
51059461100,"Census Tract 4611, Fairfax County, Virginia","median_income",172925,"tract","2022","count"
51059461201,"Census Tract 4612.01, Fairfax County, Virginia","median_income",249177,"tract","2022","count"
51059461202,"Census Tract 4612.02, Fairfax County, Virginia","median_income",130318,"tract","2022","count"
51059461500,"Census Tract 4615, Fairfax County, Virginia","median_income",187517,"tract","2022","count"
51059461603,"Census Tract 4616.03, Fairfax County, Virginia","median_income",111373,"tract","2022","count"
51059461604,"Census Tract 4616.04, Fairfax County, Virginia","median_income",150703,"tract","2022","count"
51059461605,"Census Tract 4616.05, Fairfax County, Virginia","median_income",127726,"tract","2022","count"
51059461606,"Census Tract 4616.06, Fairfax County, Virginia","median_income",99904,"tract","2022","count"
51059461700,"Census Tract 4617, Fairfax County, Virginia","median_income",126103,"tract","2022","count"
51059461801,"Census Tract 4618.01, Fairfax County, Virginia","median_income",102347,"tract","2022","count"
51059461802,"Census Tract 4618.02, Fairfax County, Virginia","median_income",104071,"tract","2022","count"
51059461901,"Census Tract 4619.01, Fairfax County, Virginia","median_income",77813,"tract","2022","count"
51059461902,"Census Tract 4619.02, Fairfax County, Virginia","median_income",54625,"tract","2022","count"
51059470100,"Census Tract 4701, Fairfax County, Virginia","median_income",250001,"tract","2022","count"
51059470300,"Census Tract 4703, Fairfax County, Virginia","median_income",250001,"tract","2022","count"
51059470400,"Census Tract 4704, Fairfax County, Virginia","median_income",242303,"tract","2022","count"
51059470500,"Census Tract 4705, Fairfax County, Virginia","median_income",183417,"tract","2022","count"
51059470600,"Census Tract 4706, Fairfax County, Virginia","median_income",163092,"tract","2022","count"
51059470700,"Census Tract 4707, Fairfax County, Virginia","median_income",199167,"tract","2022","count"
51059470800,"Census Tract 4708, Fairfax County, Virginia","median_income",166528,"tract","2022","count"
51059470900,"Census Tract 4709, Fairfax County, Virginia","median_income",195599,"tract","2022","count"
51059471000,"Census Tract 4710, Fairfax County, Virginia","median_income",168125,"tract","2022","count"
51059471100,"Census Tract 4711, Fairfax County, Virginia","median_income",135691,"tract","2022","count"
51059471201,"Census Tract 4712.01, Fairfax County, Virginia","median_income",115430,"tract","2022","count"
51059471203,"Census Tract 4712.03, Fairfax County, Virginia","median_income",134252,"tract","2022","count"
51059471204,"Census Tract 4712.04, Fairfax County, Virginia","median_income",103120,"tract","2022","count"
51059471301,"Census Tract 4713.01, Fairfax County, Virginia","median_income",97375,"tract","2022","count"
51059471303,"Census Tract 4713.03, Fairfax County, Virginia","median_income",97522,"tract","2022","count"
51059471304,"Census Tract 4713.04, Fairfax County, Virginia","median_income",184926,"tract","2022","count"
51059471401,"Census Tract 4714.01, Fairfax County, Virginia","median_income",116683,"tract","2022","count"
51059471402,"Census Tract 4714.02, Fairfax County, Virginia","median_income",76986,"tract","2022","count"
51059480100,"Census Tract 4801, Fairfax County, Virginia","median_income",250001,"tract","2022","count"
51059480201,"Census Tract 4802.01, Fairfax County, Virginia","median_income",250001,"tract","2022","count"
51059480203,"Census Tract 4802.03, Fairfax County, Virginia","median_income",90469,"tract","2022","count"
51059480204,"Census Tract 4802.04, Fairfax County, Virginia","median_income",87868,"tract","2022","count"
51059480205,"Census Tract 4802.05, Fairfax County, Virginia","median_income",99167,"tract","2022","count"
51059480301,"Census Tract 4803.01, Fairfax County, Virginia","median_income",210341,"tract","2022","count"
51059480302,"Census Tract 4803.02, Fairfax County, Virginia","median_income",250001,"tract","2022","count"
51059480401,"Census Tract 4804.01, Fairfax County, Virginia","median_income",247448,"tract","2022","count"
51059480402,"Census Tract 4804.02, Fairfax County, Virginia","median_income",217639,"tract","2022","count"
51059480501,"Census Tract 4805.01, Fairfax County, Virginia","median_income",236829,"tract","2022","count"
51059480502,"Census Tract 4805.02, Fairfax County, Virginia","median_income",165795,"tract","2022","count"
51059480503,"Census Tract 4805.03, Fairfax County, Virginia","median_income",171723,"tract","2022","count"
51059480504,"Census Tract 4805.04, Fairfax County, Virginia","median_income",147361,"tract","2022","count"
51059480505,"Census Tract 4805.05, Fairfax County, Virginia","median_income",120985,"tract","2022","count"
51059480801,"Census Tract 4808.01, Fairfax County, Virginia","median_income",137131,"tract","2022","count"
51059480802,"Census Tract 4808.02, Fairfax County, Virginia","median_income",135208,"tract","2022","count"
51059480901,"Census Tract 4809.01, Fairfax County, Virginia","median_income",108056,"tract","2022","count"
51059480902,"Census Tract 4809.02, Fairfax County, Virginia","median_income",100610,"tract","2022","count"
51059480903,"Census Tract 4809.03, Fairfax County, Virginia","median_income",99321,"tract","2022","count"
51059481000,"Census Tract 4810, Fairfax County, Virginia","median_income",89752,"tract","2022","count"
51059481101,"Census Tract 4811.01, Fairfax County, Virginia","median_income",105353,"tract","2022","count"
51059481102,"Census Tract 4811.02, Fairfax County, Virginia","median_income",128929,"tract","2022","count"
51059481103,"Census Tract 4811.03, Fairfax County, Virginia","median_income",100714,"tract","2022","count"
51059481104,"Census Tract 4811.04, Fairfax County, Virginia","median_income",104710,"tract","2022","count"
51059481105,"Census Tract 4811.05, Fairfax County, Virginia","median_income",214375,"tract","2022","count"
51059481106,"Census Tract 4811.06, Fairfax County, Virginia","median_income",190536,"tract","2022","count"
51059481201,"Census Tract 4812.01, Fairfax County, Virginia","median_income",169375,"tract","2022","count"
51059481202,"Census Tract 4812.02, Fairfax County, Virginia","median_income",75659,"tract","2022","count"
51059481400,"Census Tract 4814, Fairfax County, Virginia","median_income",138594,"tract","2022","count"
51059481500,"Census Tract 4815, Fairfax County, Virginia","median_income",179688,"tract","2022","count"
51059481600,"Census Tract 4816, Fairfax County, Virginia","median_income",250001,"tract","2022","count"
51059481701,"Census Tract 4817.01, Fairfax County, Virginia","median_income",228676,"tract","2022","count"
51059481702,"Census Tract 4817.02, Fairfax County, Virginia","median_income",113090,"tract","2022","count"
51059481900,"Census Tract 4819, Fairfax County, Virginia","median_income",140446,"tract","2022","count"
51059482001,"Census Tract 4820.01, Fairfax County, Virginia","median_income",201552,"tract","2022","count"
51059482002,"Census Tract 4820.02, Fairfax County, Virginia","median_income",125720,"tract","2022","count"
51059482100,"Census Tract 4821, Fairfax County, Virginia","median_income",90093,"tract","2022","count"
51059482201,"Census Tract 4822.01, Fairfax County, Virginia","median_income",84632,"tract","2022","count"
51059482203,"Census Tract 4822.03, Fairfax County, Virginia","median_income",140509,"tract","2022","count"
51059482204,"Census Tract 4822.04, Fairfax County, Virginia","median_income",130250,"tract","2022","count"
51059482205,"Census Tract 4822.05, Fairfax County, Virginia","median_income",166741,"tract","2022","count"
51059482206,"Census Tract 4822.06, Fairfax County, Virginia","median_income",106893,"tract","2022","count"
51059482301,"Census Tract 4823.01, Fairfax County, Virginia","median_income",140779,"tract","2022","count"
51059482302,"Census Tract 4823.02, Fairfax County, Virginia","median_income",82468,"tract","2022","count"
51059482303,"Census Tract 4823.03, Fairfax County, Virginia","median_income",123750,"tract","2022","count"
51059482400,"Census Tract 4824, Fairfax County, Virginia","median_income",236713,"tract","2022","count"
51059482502,"Census Tract 4825.02, Fairfax County, Virginia","median_income",172791,"tract","2022","count"
51059482503,"Census Tract 4825.03, Fairfax County, Virginia","median_income",203611,"tract","2022","count"
51059482504,"Census Tract 4825.04, Fairfax County, Virginia","median_income",224423,"tract","2022","count"
51059482505,"Census Tract 4825.05, Fairfax County, Virginia","median_income",175391,"tract","2022","count"
51059482506,"Census Tract 4825.06, Fairfax County, Virginia","median_income",112542,"tract","2022","count"
51059482507,"Census Tract 4825.07, Fairfax County, Virginia","median_income",98105,"tract","2022","count"
51059482601,"Census Tract 4826.01, Fairfax County, Virginia","median_income",161917,"tract","2022","count"
51059482603,"Census Tract 4826.03, Fairfax County, Virginia","median_income",139485,"tract","2022","count"
51059482604,"Census Tract 4826.04, Fairfax County, Virginia","median_income",197154,"tract","2022","count"
51059490101,"Census Tract 4901.01, Fairfax County, Virginia","median_income",124803,"tract","2022","count"
51059490104,"Census Tract 4901.04, Fairfax County, Virginia","median_income",87159,"tract","2022","count"
51059490105,"Census Tract 4901.05, Fairfax County, Virginia","median_income",109320,"tract","2022","count"
51059490501,"Census Tract 4905.01, Fairfax County, Virginia","median_income",99491,"tract","2022","count"
51059490502,"Census Tract 4905.02, Fairfax County, Virginia","median_income",180809,"tract","2022","count"
51059491000,"Census Tract 4910, Fairfax County, Virginia","median_income",228438,"tract","2022","count"
51059491101,"Census Tract 4911.01, Fairfax County, Virginia","median_income",194583,"tract","2022","count"
51059491102,"Census Tract 4911.02, Fairfax County, Virginia","median_income",131964,"tract","2022","count"
51059491103,"Census Tract 4911.03, Fairfax County, Virginia","median_income",120845,"tract","2022","count"
51059491201,"Census Tract 4912.01, Fairfax County, Virginia","median_income",106455,"tract","2022","count"
51059491202,"Census Tract 4912.02, Fairfax County, Virginia","median_income",81875,"tract","2022","count"
51059491301,"Census Tract 4913.01, Fairfax County, Virginia","median_income",102969,"tract","2022","count"
51059491302,"Census Tract 4913.02, Fairfax County, Virginia","median_income",116250,"tract","2022","count"
51059491303,"Census Tract 4913.03, Fairfax County, Virginia","median_income",98060,"tract","2022","count"
51059491401,"Census Tract 4914.01, Fairfax County, Virginia","median_income",101507,"tract","2022","count"
51059491402,"Census Tract 4914.02, Fairfax County, Virginia","median_income",108125,"tract","2022","count"
51059491403,"Census Tract 4914.03, Fairfax County, Virginia","median_income",227019,"tract","2022","count"
51059491404,"Census Tract 4914.04, Fairfax County, Virginia","median_income",141825,"tract","2022","count"
51059491405,"Census Tract 4914.05, Fairfax County, Virginia","median_income",206200,"tract","2022","count"
51059491501,"Census Tract 4915.01, Fairfax County, Virginia","median_income",125889,"tract","2022","count"
51059491502,"Census Tract 4915.02, Fairfax County, Virginia","median_income",208691,"tract","2022","count"
51059491601,"Census Tract 4916.01, Fairfax County, Virginia","median_income",88993,"tract","2022","count"
51059491602,"Census Tract 4916.02, Fairfax County, Virginia","median_income",130000,"tract","2022","count"
51059491701,"Census Tract 4917.01, Fairfax County, Virginia","median_income",111445,"tract","2022","count"
51059491703,"Census Tract 4917.03, Fairfax County, Virginia","median_income",94306,"tract","2022","count"
51059491704,"Census Tract 4917.04, Fairfax County, Virginia","median_income",116813,"tract","2022","count"
51059491705,"Census Tract 4917.05, Fairfax County, Virginia","median_income",193750,"tract","2022","count"
51059491706,"Census Tract 4917.06, Fairfax County, Virginia","median_income",75888,"tract","2022","count"
51059491707,"Census Tract 4917.07, Fairfax County, Virginia","median_income",135588,"tract","2022","count"
51059491801,"Census Tract 4918.01, Fairfax County, Virginia","median_income",82383,"tract","2022","count"
51059491802,"Census Tract 4918.02, Fairfax County, Virginia","median_income",118333,"tract","2022","count"
51059491803,"Census Tract 4918.03, Fairfax County, Virginia","median_income",110527,"tract","2022","count"
51059492000,"Census Tract 4920, Fairfax County, Virginia","median_income",230656,"tract","2022","count"
51059492100,"Census Tract 4921, Fairfax County, Virginia","median_income",189611,"tract","2022","count"
51059492201,"Census Tract 4922.01, Fairfax County, Virginia","median_income",215714,"tract","2022","count"
51059492202,"Census Tract 4922.02, Fairfax County, Virginia","median_income",210833,"tract","2022","count"
51059492203,"Census Tract 4922.03, Fairfax County, Virginia","median_income",211771,"tract","2022","count"
51059492300,"Census Tract 4923, Fairfax County, Virginia","median_income",112305,"tract","2022","count"
51059492400,"Census Tract 4924, Fairfax County, Virginia","median_income",111971,"tract","2022","count"
51059492500,"Census Tract 4925, Fairfax County, Virginia","median_income",191953,"tract","2022","count"
51059980100,"Census Tract 9801, Fairfax County, Virginia","median_income",NA,"tract","2022","count"
51059980200,"Census Tract 9802, Fairfax County, Virginia","median_income",NA,"tract","2022","count"
51059980300,"Census Tract 9803, Fairfax County, Virginia","median_income",NA,"tract","2022","count"
51059415100,"Census Tract 4151, Fairfax County, Virginia","moe_median_income",34703,"tract","2022","count"
51059415200,"Census Tract 4152, Fairfax County, Virginia","moe_median_income",11796,"tract","2022","count"
51059415300,"Census Tract 4153, Fairfax County, Virginia","moe_median_income",32956,"tract","2022","count"
51059415401,"Census Tract 4154.01, Fairfax County, Virginia","moe_median_income",16150,"tract","2022","count"
51059415402,"Census Tract 4154.02, Fairfax County, Virginia","moe_median_income",24373,"tract","2022","count"
51059415500,"Census Tract 4155, Fairfax County, Virginia","moe_median_income",63057,"tract","2022","count"
51059415600,"Census Tract 4156, Fairfax County, Virginia","moe_median_income",19812,"tract","2022","count"
51059415700,"Census Tract 4157, Fairfax County, Virginia","moe_median_income",18612,"tract","2022","count"
51059415800,"Census Tract 4158, Fairfax County, Virginia","moe_median_income",26748,"tract","2022","count"
51059415900,"Census Tract 4159, Fairfax County, Virginia","moe_median_income",24652,"tract","2022","count"
51059416000,"Census Tract 4160, Fairfax County, Virginia","moe_median_income",23165,"tract","2022","count"
51059416100,"Census Tract 4161, Fairfax County, Virginia","moe_median_income",33874,"tract","2022","count"
51059416200,"Census Tract 4162, Fairfax County, Virginia","moe_median_income",3960,"tract","2022","count"
51059416300,"Census Tract 4163, Fairfax County, Virginia","moe_median_income",19226,"tract","2022","count"
51059420100,"Census Tract 4201, Fairfax County, Virginia","moe_median_income",23409,"tract","2022","count"
51059420201,"Census Tract 4202.01, Fairfax County, Virginia","moe_median_income",14301,"tract","2022","count"
51059420202,"Census Tract 4202.02, Fairfax County, Virginia","moe_median_income",11793,"tract","2022","count"
51059420203,"Census Tract 4202.03, Fairfax County, Virginia","moe_median_income",21706,"tract","2022","count"
51059420300,"Census Tract 4203, Fairfax County, Virginia","moe_median_income",25610,"tract","2022","count"
51059420400,"Census Tract 4204, Fairfax County, Virginia","moe_median_income",22724,"tract","2022","count"
51059420501,"Census Tract 4205.01, Fairfax County, Virginia","moe_median_income",14706,"tract","2022","count"
51059420502,"Census Tract 4205.02, Fairfax County, Virginia","moe_median_income",29437,"tract","2022","count"
51059420503,"Census Tract 4205.03, Fairfax County, Virginia","moe_median_income",17690,"tract","2022","count"
51059420600,"Census Tract 4206, Fairfax County, Virginia","moe_median_income",26377,"tract","2022","count"
51059420700,"Census Tract 4207, Fairfax County, Virginia","moe_median_income",18765,"tract","2022","count"
51059420800,"Census Tract 4208, Fairfax County, Virginia","moe_median_income",13749,"tract","2022","count"
51059421001,"Census Tract 4210.01, Fairfax County, Virginia","moe_median_income",23502,"tract","2022","count"
51059421002,"Census Tract 4210.02, Fairfax County, Virginia","moe_median_income",12877,"tract","2022","count"
51059421101,"Census Tract 4211.01, Fairfax County, Virginia","moe_median_income",33208,"tract","2022","count"
51059421102,"Census Tract 4211.02, Fairfax County, Virginia","moe_median_income",24640,"tract","2022","count"
51059421103,"Census Tract 4211.03, Fairfax County, Virginia","moe_median_income",28136,"tract","2022","count"
51059421200,"Census Tract 4212, Fairfax County, Virginia","moe_median_income",39104,"tract","2022","count"
51059421300,"Census Tract 4213, Fairfax County, Virginia","moe_median_income",13891,"tract","2022","count"
51059421400,"Census Tract 4214, Fairfax County, Virginia","moe_median_income",12943,"tract","2022","count"
51059421500,"Census Tract 4215, Fairfax County, Virginia","moe_median_income",8549,"tract","2022","count"
51059421600,"Census Tract 4216, Fairfax County, Virginia","moe_median_income",23173,"tract","2022","count"
51059421701,"Census Tract 4217.01, Fairfax County, Virginia","moe_median_income",25861,"tract","2022","count"
51059421702,"Census Tract 4217.02, Fairfax County, Virginia","moe_median_income",14906,"tract","2022","count"
51059421800,"Census Tract 4218, Fairfax County, Virginia","moe_median_income",12200,"tract","2022","count"
51059421900,"Census Tract 4219, Fairfax County, Virginia","moe_median_income",21989,"tract","2022","count"
51059422000,"Census Tract 4220, Fairfax County, Virginia","moe_median_income",25480,"tract","2022","count"
51059422101,"Census Tract 4221.01, Fairfax County, Virginia","moe_median_income",13211,"tract","2022","count"
51059422102,"Census Tract 4221.02, Fairfax County, Virginia","moe_median_income",6162,"tract","2022","count"
51059422201,"Census Tract 4222.01, Fairfax County, Virginia","moe_median_income",33246,"tract","2022","count"
51059422202,"Census Tract 4222.02, Fairfax County, Virginia","moe_median_income",8072,"tract","2022","count"
51059422301,"Census Tract 4223.01, Fairfax County, Virginia","moe_median_income",19673,"tract","2022","count"
51059422302,"Census Tract 4223.02, Fairfax County, Virginia","moe_median_income",35755,"tract","2022","count"
51059422401,"Census Tract 4224.01, Fairfax County, Virginia","moe_median_income",8929,"tract","2022","count"
51059422402,"Census Tract 4224.02, Fairfax County, Virginia","moe_median_income",14635,"tract","2022","count"
51059422403,"Census Tract 4224.03, Fairfax County, Virginia","moe_median_income",27726,"tract","2022","count"
51059430101,"Census Tract 4301.01, Fairfax County, Virginia","moe_median_income",15878,"tract","2022","count"
51059430102,"Census Tract 4301.02, Fairfax County, Virginia","moe_median_income",10648,"tract","2022","count"
51059430201,"Census Tract 4302.01, Fairfax County, Virginia","moe_median_income",16218,"tract","2022","count"
51059430202,"Census Tract 4302.02, Fairfax County, Virginia","moe_median_income",22491,"tract","2022","count"
51059430203,"Census Tract 4302.03, Fairfax County, Virginia","moe_median_income",31050,"tract","2022","count"
51059430400,"Census Tract 4304, Fairfax County, Virginia","moe_median_income",15890,"tract","2022","count"
51059430500,"Census Tract 4305, Fairfax County, Virginia","moe_median_income",12467,"tract","2022","count"
51059430600,"Census Tract 4306, Fairfax County, Virginia","moe_median_income",25856,"tract","2022","count"
51059430700,"Census Tract 4307, Fairfax County, Virginia","moe_median_income",19950,"tract","2022","count"
51059430801,"Census Tract 4308.01, Fairfax County, Virginia","moe_median_income",12059,"tract","2022","count"
51059430802,"Census Tract 4308.02, Fairfax County, Virginia","moe_median_income",16813,"tract","2022","count"
51059430901,"Census Tract 4309.01, Fairfax County, Virginia","moe_median_income",10170,"tract","2022","count"
51059430902,"Census Tract 4309.02, Fairfax County, Virginia","moe_median_income",17944,"tract","2022","count"
51059431001,"Census Tract 4310.01, Fairfax County, Virginia","moe_median_income",12304,"tract","2022","count"
51059431002,"Census Tract 4310.02, Fairfax County, Virginia","moe_median_income",15319,"tract","2022","count"
51059431300,"Census Tract 4313, Fairfax County, Virginia","moe_median_income",6227,"tract","2022","count"
51059431400,"Census Tract 4314, Fairfax County, Virginia","moe_median_income",16008,"tract","2022","count"
51059431500,"Census Tract 4315, Fairfax County, Virginia","moe_median_income",10428,"tract","2022","count"
51059431601,"Census Tract 4316.01, Fairfax County, Virginia","moe_median_income",13148,"tract","2022","count"
51059431602,"Census Tract 4316.02, Fairfax County, Virginia","moe_median_income",42159,"tract","2022","count"
51059431801,"Census Tract 4318.01, Fairfax County, Virginia","moe_median_income",21006,"tract","2022","count"
51059431802,"Census Tract 4318.02, Fairfax County, Virginia","moe_median_income",31733,"tract","2022","count"
