geoid,year,phys_30_cnt
51153901209,2018,900
51153901209,2019,936
51153901209,2020,1153
51153901209,2021,1197
51153901211,2017,896
51153901211,2018,889
51153901211,2019,925
51153901211,2020,1136
51153901211,2021,1177
51153901225,2017,905
51153901225,2018,896
51153901225,2019,930
51153901225,2020,1156
51153901225,2021,1200
51153900300,2017,1166
51153900300,2018,1148
51153900300,2019,1203
51153900300,2020,920
51153900300,2021,950
51153900301,2017,915
51153900301,2018,906
51153900301,2019,939
51153900301,2020,1165
51153900301,2021,1212
51153901224,2017,902
51153901224,2018,893
51153901224,2019,928
51153901224,2020,1152
51153901224,2021,1197
51153901208,2017,909
51153901208,2018,897
51153901208,2019,933
51153901208,2020,1156
51153901208,2021,1203
51153901237,2017,903
51153901237,2018,893
51153901237,2019,927
51153901237,2020,1149
51153901237,2021,1191
51059422102,2017,878
51059422102,2018,864
51059422102,2019,904
51059422102,2020,1122
51059422102,2021,1171
51153901223,2017,908
51153901223,2018,896
51153901223,2019,933
51153901223,2020,1147
51153901223,2021,1189
51059416200,2017,857
51059416200,2018,844
51059416200,2019,882
51059416200,2020,1082
51059416200,2021,1124
51059422202,2017,891
51059422202,2018,879
51059422202,2019,918
51059422202,2020,1139
51059422202,2021,1187
51153901221,2017,905
51153901221,2018,894
51153901221,2019,930
51153901221,2020,1153
51153901221,2021,1197
51153901222,2017,908
51153901222,2018,896
51153901222,2019,932
51153901222,2020,1155
51153901222,2021,1198
51153901219,2017,955
51153901219,2018,942
51153901219,2019,976
51153901219,2020,1209
51153901219,2021,1259
51153901304,2017,914
51153901304,2018,908
51153901304,2019,947
51153901304,2020,1156
51153901304,2021,1207
51059416100,2017,802
51059416100,2018,791
51059416100,2019,836
51059416100,2020,1034
51059416100,2021,1075
51059422101,2017,876
51059422101,2018,862
51059422101,2019,902
51059422101,2020,1118
51059422101,2021,1166
51059422201,2017,931
51059422201,2018,914
51059422201,2019,952
51059422201,2020,1184
51059422201,2021,1236
51059415900,2017,791
51059415900,2018,778
51059415900,2019,822
51059415900,2020,1006
51059415900,2021,1042
51059492203,2017,950
51059492203,2018,936
51059492203,2019,971
51059492203,2020,1205
51059492203,2021,1257
51153901232,2017,947
51153901232,2018,941
51153901232,2019,978
51153901232,2020,1209
51153901232,2021,1267
51059415700,2017,723
51059415700,2018,724
51059415700,2019,766
51059415700,2020,859
51059415700,2021,883
51059492201,2017,939
51059492201,2018,923
51059492201,2019,960
51059492201,2020,1194
51059492201,2021,1246
51059422000,2017,898
51059422000,2018,886
51059422000,2019,924
51059422000,2020,1142
51059422000,2021,1189
51059415800,2017,727
51059415800,2018,728
51059415800,2019,770
51059415800,2020,850
51059415800,2021,872
51059416000,2017,799
51059416000,2018,786
51059416000,2019,829
51059416000,2020,1019
51059416000,2021,1057
51059421800,2017,845
51059421800,2018,831
51059421800,2019,873
51059421800,2020,1072
51059421800,2021,1115
51059421900,2017,880
51059421900,2018,866
51059421900,2019,907
51059421900,2020,1112
51059421900,2021,1158
51153901303,2017,945
51153901303,2018,938
51153901303,2019,974
51153901303,2020,1199
51153901303,2021,1254
51059492400,2017,937
51059492400,2018,922
51059492400,2019,959
51059492400,2020,1192
51059492400,2021,1244
51059432702,2017,897
51059432702,2018,884
51059432702,2019,923
51059432702,2020,1150
51059432702,2021,1195
51059421701,2017,799
51059421701,2018,786
51059421701,2019,829
51059421701,2020,1027
51059421701,2021,1068
51683910402,2017,892
51683910402,2018,886
51683910402,2019,926
51683910402,2020,1140
51683910402,2021,1191
51059432800,2017,890
51059432800,2018,877
51059432800,2019,916
51059432800,2020,1134
51059432800,2021,1181
51059421702,2017,799
51059421702,2018,786
51059421702,2019,829
51059421702,2020,1027
51059421702,2021,1068
51059492300,2017,955
51059492300,2018,942
51059492300,2019,974
51059492300,2020,1207
51059492300,2021,1258
51059415500,2017,779
51059415500,2018,768
51059415500,2019,810
51059415500,2020,982
51059415500,2021,1015
51059421600,2017,792
51059421600,2018,778
51059421600,2019,822
51059421600,2020,1012
51059421600,2021,1049
51683910302,2017,951
51683910302,2018,946
51683910302,2019,982
51683910302,2020,1212
51683910302,2021,1269
51059492202,2017,957
51059492202,2018,944
51059492202,2019,976
51059492202,2020,1209
51059492202,2021,1260
51059421103,2017,880
51059421103,2018,866
51059421103,2019,907
51059421103,2020,1114
51059421103,2021,1159
51153901231,2017,981
51153901231,2018,969
51153901231,2019,1010
51153901231,2020,1246
51153901231,2021,1304
51153901415,2017,790
51153901415,2018,784
51153901415,2019,802
51153901415,2020,980
51153901415,2021,1031
51683910401,2017,940
51683910401,2018,934
51683910401,2019,970
51683910401,2020,1191
51683910401,2021,1247
51059432701,2017,890
51059432701,2018,877
51059432701,2019,916
51059432701,2020,1136
51059432701,2021,1183
51059432600,2017,955
51059432600,2018,942
51059432600,2019,974
51059432600,2020,1207
51059432600,2021,1258
51059415600,2017,726
51059415600,2018,729
51059415600,2019,772
51059415600,2020,947
51059415600,2021,976
51059421200,2017,888
51059421200,2018,874
51059421200,2019,918
51059421200,2020,1127
51059421200,2021,1172
51059421500,2017,784
51059421500,2018,774
51059421500,2019,818
51059421500,2020,996
51059421500,2021,1034
51059421101,2017,888
51059421101,2018,874
51059421101,2019,918
51059421101,2020,1127
51059421101,2021,1173
51059415402,2017,744
51059415402,2018,742
51059415402,2019,782
51059415402,2020,957
51059415402,2021,985
51059980100,2017,898
51059980100,2018,883
51059980100,2019,923
51059980100,2020,1145
51059980100,2021,1191
51683910301,2017,972
51683910301,2018,967
51683910301,2019,1002
51683910301,2020,1253
51683910301,2021,1310
51059432500,2017,991
51059432500,2018,978
51059432500,2019,1016
51059432500,2020,1249
51059432500,2021,1307
51153901409,2017,826
51153901409,2018,823
51153901409,2019,850
51153901409,2020,1037
51153901409,2021,1093
51059421300,2017,838
51059421300,2018,830
51059421300,2019,870
51059421300,2020,1068
51059421300,2021,1107
51059421102,2017,901
51059421102,2018,886
51059421102,2019,926
51059421102,2020,1147
51059421102,2021,1192
51059415401,2017,780
51059415401,2018,771
51059415401,2019,815
51059415401,2020,994
51059415401,2021,1031
51059492100,2017,1005
51059492100,2018,992
51059492100,2019,1031
51059492100,2020,1268
51059492100,2021,1327
51683910100,2017,932
51683910100,2018,927
51683910100,2019,963
51683910100,2020,1190
51683910100,2021,1248
51153901413,2017,800
51153901413,2018,796
51153901413,2019,810
51153901413,2020,990
51153901413,2021,1042
51683910201,2017,1022
51683910201,2018,1013
51683910201,2019,1050
51683910201,2020,1306
51683910201,2021,1363
51059422401,2017,894
51059422401,2018,879
51059422401,2019,921
51059422401,2020,1130
51059422401,2021,1177
51059422402,2017,885
51059422402,2018,870
51059422402,2019,912
51059422402,2020,1118
51059422402,2021,1164
51059432402,2017,1001
51059432402,2018,988
51059432402,2019,1026
51059432402,2020,1259
51059432402,2021,1319
51685920202,2017,1020
51685920202,2018,1011
51685920202,2019,1048
51685920202,2020,1302
51685920202,2021,1358
51059421002,2017,861
51059421002,2018,853
51059421002,2019,892
51059421002,2020,1111
51059421002,2021,1154
51059431601,2017,907
51059431601,2018,894
51059431601,2019,935
51059431601,2020,1165
51059431601,2021,1209
51059431300,2017,990
51059431300,2018,977
51059431300,2019,1015
51059431300,2020,1247
51059431300,2021,1306
51059415300,2017,792
51059415300,2018,790
51059415300,2019,830
51059415300,2020,1012
51059415300,2021,1047
51059432401,2017,1007
51059432401,2018,994
51059432401,2019,1032
51059432401,2020,1269
51059432401,2021,1328
51685920200,2017,1295
51685920200,2018,1279
51685920200,2019,1335
51685920200,2020,1038
51685920200,2021,1079
51059431600,2017,1144
51059431600,2018,1123
51059431600,2019,1180
51059431600,2020,915
51059431600,2021,945
51059431602,2017,904
51059431602,2018,889
51059431602,2019,928
51059431602,2020,1152
51059431602,2021,1199
51153901412,2017,736
51153901412,2018,730
51153901412,2019,748
51153901412,2020,933
51153901412,2021,988
51059431400,2017,949
51059431400,2018,935
51059431400,2019,969
51059431400,2020,1203
51059431400,2021,1253
51153901420,2017,848
51153901420,2018,841
51153901420,2019,861
51153901420,2020,1064
51153901420,2021,1121
51059421400,2017,815
51059421400,2018,810
51059421400,2019,852
51059421400,2020,1044
51059421400,2021,1085
51059431500,2017,907
51059431500,2018,894
51059431500,2019,935
51059431500,2020,1164
51059431500,2021,1208
51059422403,2017,838
51059422403,2018,830
51059422403,2019,870
51059422403,2020,1068
51059422403,2021,1107
51059421001,2017,896
51059421001,2018,879
51059421001,2019,918
51059421001,2020,1126
51059421001,2021,1168
51683910202,2017,1022
51683910202,2018,1013
51683910202,2019,1050
51683910202,2020,1304
51683910202,2021,1360
51685920201,2017,1027
51685920201,2018,1019
51685920201,2019,1053
51685920201,2020,1308
51685920201,2021,1367
51153901403,2017,893
51153901403,2018,891
51153901403,2019,912
51153901403,2020,1118
51153901403,2021,1176
51059422302,2017,852
51059422302,2018,845
51059422302,2019,884
51059422302,2020,1088
51059422302,2021,1128
51153901703,2017,901
51153901703,2018,899
51153901703,2019,931
51153901703,2020,1134
51153901703,2021,1191
51059415200,2017,765
51059415200,2018,765
51059415200,2019,807
51059415200,2020,985
51059415200,2021,1017
51059431002,2017,993
51059431002,2018,979
51059431002,2019,1019
51059431002,2020,1252
51059431002,2021,1312
51059420800,2017,835
51059420800,2018,828
51059420800,2019,867
51059420800,2020,1063
51059420800,2021,1102
51153901410,2017,1094
51153901410,2018,1084
51153901410,2019,1125
51153901410,2020,836
51153901410,2021,878
51153901701,2017,1136
51153901701,2018,1129
51153901701,2019,1170
51153901701,2020,863
51153901701,2021,905
51059415100,2017,808
51059415100,2018,801
51059415100,2019,843
51059415100,2020,1023
51059415100,2021,1059
51153901704,2017,897
51153901704,2018,895
51153901704,2019,915
51153901704,2020,1122
51153901704,2021,1179
51153901421,2017,856
51153901421,2018,848
51153901421,2019,868
51153901421,2020,1080
51153901421,2021,1135
51059432300,2017,1005
51059432300,2018,992
51059432300,2019,1031
51059432300,2020,1268
51059432300,2021,1327
51059422301,2017,851
51059422301,2018,845
51059422301,2019,884
51059422301,2020,1088
51059422301,2021,1128
51685920100,2017,1001
51685920100,2018,994
51685920100,2019,1026
51685920100,2020,1266
51685920100,2021,1325
51059492500,2017,1021
51059492500,2018,1012
51059492500,2019,1048
51059492500,2020,1279
51059492500,2021,1336
51059431001,2017,999
51059431001,2018,985
51059431001,2019,1025
51059431001,2020,1263
51059431001,2021,1321
51059430801,2017,949
51059430801,2018,935
51059430801,2019,969
51059430801,2020,1200
51059430801,2021,1249
51059430901,2017,998
51059430901,2018,984
51059430901,2019,1024
51059430901,2020,1255
51059430901,2021,1314
51059420700,2017,835
51059420700,2018,828
51059420700,2019,867
51059420700,2020,1063
51059420700,2021,1102
51059430700,2017,910
51059430700,2018,897
51059430700,2019,937
51059430700,2020,1168
51059430700,2021,1213
51059420100,2017,863
51059420100,2018,857
51059420100,2019,897
51059420100,2020,1117
51059420100,2021,1162
51059420600,2017,808
51059420600,2018,801
51059420600,2019,843
51059420600,2020,1023
51059420600,2021,1059
51153901900,2017,1025
51153901900,2018,1017
51153901900,2019,1050
51153901900,2020,1305
51153901900,2021,1364
51153901601,2017,890
51153901601,2018,887
51153901601,2019,909
51153901601,2020,1117
51153901601,2021,1173
51059430600,2017,904
51059430600,2018,898
51059430600,2019,943
51059430600,2020,1161
51059430600,2021,1221
51059420201,2017,858
51059420201,2018,850
51059420201,2019,890
51059420201,2020,1095
51059420201,2021,1134
51153901419,2017,924
51153901419,2018,912
51153901419,2019,934
51153901419,2020,1158
51153901419,2021,1215
51059420501,2017,812
51059420501,2018,805
51059420501,2019,848
51059420501,2020,1037
51059420501,2021,1076
51059430802,2017,986
51059430802,2018,974
51059430802,2019,1011
51059430802,2020,1240
51059430802,2021,1298
51059432100,2017,1015
51059432100,2018,1004
51059432100,2019,1039
51059432100,2020,1273
51059432100,2021,1333
51059420503,2017,812
51059420503,2018,805
51059420503,2019,848
51059420503,2020,1037
51059420503,2021,1076
51153901408,2017,1170
51153901408,2018,1152
51153901408,2019,1194
51153901408,2020,881
51153901408,2021,925
51153901418,2017,910
51153901418,2018,900
51153901418,2019,921
51153901418,2020,1144
51153901418,2021,1201
51153901702,2017,1001
51153901702,2018,994
51153901702,2019,1025
51153901702,2020,1265
51153901702,2021,1324
51059430902,2017,993
51059430902,2018,979
51059430902,2019,1019
51059430902,2020,1251
51059430902,2021,1311
51059420502,2017,812
51059420502,2018,805
51059420502,2019,848
51059420502,2020,1037
51059420502,2021,1076
51059432201,2017,1005
51059432201,2018,992
51059432201,2019,1031
51059432201,2020,1267
51059432201,2021,1327
51059420203,2017,850
51059420203,2018,844
51059420203,2019,883
51059420203,2020,1086
51059420203,2021,1125
51510202002,2017,714
51510202002,2018,715
51510202002,2019,758
51510202002,2020,929
51510202002,2021,954
51059432202,2017,1005
51059432202,2018,992
51059432202,2019,1031
51059432202,2020,1267
51059432202,2021,1327
51059420202,2017,857
51059420202,2018,851
51059420202,2019,889
51059420202,2020,1095
51059420202,2021,1135
51059432000,2017,1015
51059432000,2018,1004
51059432000,2019,1039
51059432000,2020,1272
51059432000,2021,1332
51153901407,2017,924
51153901407,2018,912
51153901407,2019,934
51153901407,2020,1159
51153901407,2021,1217
51059420400,2017,812
51059420400,2018,805
51059420400,2019,848
51059420400,2020,1037
51059420400,2021,1076
51059420300,2017,833
51059420300,2018,827
51059420300,2019,866
51059420300,2020,1061
51059420300,2021,1099
51059430500,2017,961
51059430500,2018,946
51059430500,2019,989
51059430500,2020,1212
51059430500,2021,1275
51153901602,2017,923
51153901602,2018,911
51153901602,2019,933
51153901602,2020,1152
51153901602,2021,1210
51510200703,2017,808
51510200703,2018,801
51510200703,2019,843
51510200703,2020,1023
51510200703,2021,1059
51059431900,2017,996
51059431900,2018,983
51059431900,2019,1022
51059431900,2020,1256
51059431900,2021,1314
51510202001,2017,799
51510202001,2018,792
51510202001,2019,834
51510202001,2020,1014
51510202001,2021,1049
51059431801,2017,1005
51059431801,2018,991
51059431801,2019,1030
51059431801,2020,1266
51059431801,2021,1327
51510200704,2017,824
51510200704,2018,818
51510200704,2019,859
51510200704,2020,1051
51510200704,2021,1088
51510200702,2017,1039
51510200702,2018,1027
51510200702,2019,1081
51510200702,2020,845
51510200702,2021,870
51059452600,2017,901
51059452600,2018,896
51059452600,2019,941
51059452600,2020,1155
51059452600,2021,1209
51510200705,2017,820
51510200705,2018,814
51510200705,2019,856
51510200705,2020,1047
51510200705,2021,1085
51510200403,2017,854
51510200403,2018,848
51510200403,2019,887
51510200403,2020,1092
51510200403,2021,1131
51059430400,2017,989
51059430400,2018,976
51059430400,2019,1016
51059430400,2020,1246
51059430400,2021,1305
51059430102,2017,1016
51059430102,2018,1006
51059430102,2019,1041
51059430102,2020,1274
51059430102,2021,1334
51510200701,2017,833
51510200701,2018,827
51510200701,2019,866
51510200701,2020,1061
51510200701,2021,1099
51059452400,2017,961
51059452400,2018,946
51059452400,2019,989
51059452400,2020,1212
51059452400,2021,1275
51510201900,2017,808
51510201900,2018,801
51510201900,2019,843
51510201900,2020,1023
51510201900,2021,1059
51510200408,2017,854
51510200408,2018,848
51510200408,2019,887
51510200408,2020,1092
51510200408,2021,1131
51153901507,2017,805
51153901507,2018,798
51153901507,2019,814
51153901507,2020,995
51153901507,2021,1048
51059452501,2017,926
51059452501,2018,920
51059452501,2019,964
51059452501,2020,1186
51059452501,2021,1246
51510200405,2017,1078
51510200405,2018,1066
51510200405,2019,1121
51510200405,2020,871
51510200405,2021,896
51510200600,2017,856
51510200600,2018,850
51510200600,2019,888
51510200600,2020,1094
51510200600,2021,1133
51510201802,2017,792
51510201802,2018,787
51510201802,2019,828
51510201802,2020,1006
51510201802,2021,1039
51059430201,2017,1012
51059430201,2018,1002
51059430201,2019,1036
51059430201,2020,1267
51059430201,2021,1326
51059492000,2017,1024
51059492000,2018,1016
