"ID","UST","DSLPM","CANCER","RESP","PTRAF","PWDIS","PNPL","PRMP","PTSDF","OZONE","PM25","PRE1960PCT","PC1","PC_z","FIPS","Geographic Area Name","Tpop","**Accees to Care","Education","Employment Access","Labor Force Participation","Population Density","Walkability","**Spatial Segregation","Income Inequality","Affordability*","Environmental","Food Access*","Townsend","Incarceration*","Mobility*"
51107610202,0.124056268428,0.139138617528532,30,0.3,186.806793089156,0,0.031465736275911,0.042975351623737,0.161886764656634,40.2449562091503,7.71160520547945,0.151000606428138,-0.642560271776046,-0.642560271776046,51107,"Census Tract 6102.02, Loudoun County, Virginia",5116,-0.0988150156962655,15.1,5422,80.9,487.2,9,0.860948533545,0.3368,48,-0.375858470417356,0.101202349324047,0.131349770941039,36,7.4
51107610300,0.12027417275,0.175585815951418,30,0.3,101.088178132887,0.000280960940391,0.050522616495543,0.173423728451496,0.149590598774751,41.7809176470588,8.08363095890411,0.128862094951017,-0.349980344701109,-0.349980344701109,51107,"Census Tract 6103, Loudoun County, Virginia",6953,-1.00747882201636,15.4,7589,69.4,150.3,14.7,0.873417005504,0.369,54,-0.1896551568987,0.0743751881963264,0.147606271631563,112,13.7
51107610400,0.703020682913,0.203896933097854,30,0.3,776.385563387817,1.4365050833e-05,0.0671624449084,0.16362426701137,0.101462035399835,41.6865483660131,8.04919561643836,0.231845077998924,-0.184273402546022,-0.184273402546022,51107,"Census Tract 6104, Loudoun County, Virginia",5261,2.17975467926367,15.4,16308,65.2,1959.3,11.5,0.282393935045,0.477,44,-0.0848590768926265,0.0117988265422013,0.190643456000227,106,14.4
51107610503,1.50496894598,0.235952123938403,30,0.4,283.341155550331,0.002341307115226,0.091227842082077,0.696158887013425,0.164711670973035,41.9898516339869,8.15708383561644,0.008079324274697,0.177858162433753,0.177858162433754,51107,"Census Tract 6105.03, Loudoun County, Virginia",9157,-1.935080231254,15.1,18880,79.9,3444.7,13.2,-0.158867475029,0.3088,47,0.214621326115286,0.00408220720720721,0.0866581754936377,74,7.7
51107610504,8.36831351359,0.232751567075366,30,0.3,364.038676042551,3.3122053682e-05,0.077082382408252,0.257060761295432,0.123132228717709,41.8346300653595,8.10841616438356,0.018162766329025,-0.0680163966825791,-0.0680163966825789,51107,"Census Tract 6105.04, Loudoun County, Virginia",8497,0.726688889564695,14.3,20581,78,6927.4,16.3,-0.311962811074,0.3621,36,-0.00905033527152124,0.0178102189781022,0.197169788090831,56,20
51107610505,23.6286637206,0.261960960916915,30,0.4,953.722373269263,4.972965127e-06,0.08151700842496,0.278565683498731,0.135901265267507,41.8390633986928,8.10897589041096,0.123647604327666,0.668275099872684,0.668275099872685,51107,"Census Tract 6105.05, Loudoun County, Virginia",6534,-2.95786623845907,12.3,24662,80.1,16160.3,16.2,-1.00009471605,0.4303,30,0.484032311583156,0.0356718192627824,0.450426287775526,372,12.2
51107610506,3.01112381571,0.296393650770887,30,0.4,365.929827867424,0.000149495968366,0.099811340799345,0.485252760354752,0.196900928961532,42.0390692810458,8.1736698630137,0.038182696955051,0.329377825825238,0.329377825825238,51107,"Census Tract 6105.06, Loudoun County, Virginia",6607,-1.18877563243592,14.5,23251,85.7,4154.4,11.5,0.506056447474,0.4426,38,0.254205336994793,0.0211744160663611,0.350292807278542,141,14.1
51107610507,0.423439614971,0.277756701751237,30,0.4,216.967906759211,0.004278685430198,0.119105424576396,0.883248899500973,0.268045933070132,42.2161405228758,8.23951561643836,0.010320478001086,0.310826350779646,0.310826350779647,51107,"Census Tract 6105.07, Loudoun County, Virginia",5123,0.243822029590119,15.6,18207,63,2989.2,12.7,-0.041593840177,0.405,52,0.238223730733628,0.0177636796193497,0.141640970397202,16,5.8
51107610601,1.56852521195,0.202848980598776,30,0.3,659.747296466937,0,0.067601829115222,0.144241503286961,0.101830558193328,41.4877183006536,7.9974098630137,0.110448697834954,-0.254415823357905,-0.254415823357905,51107,"Census Tract 6106.01, Loudoun County, Virginia",8191,-1.83866224584214,14.9,14196,73,3279.2,15.2,-0.247502998498,0.4383,42,-0.133389775070514,0.0151515151515152,0.243056207384687,167,8.8
51107610602,0.328130003867,0.205574001939718,30,0.3,950.69067851792,6.80935834e-07,0.072784436277676,0.163363323999664,0.111952108973304,41.5996954248366,8.02392465753425,0.020604395604396,-0.237513746124338,-0.237513746124338,51107,"Census Tract 6106.02, Loudoun County, Virginia",2736,1.18931973652375,15.5,16081,79.9,1605.5,3,-0.519018193834,0.3395,53,-0.127806735463251,0.00740397963905599,0.138406700025243,1e-04,9.6
51107610603,17.158944841,0.262335364729207,30,0.4,1372.40745576373,2.557981478e-06,0.078270524945255,0.215664099677523,0.127411573503649,41.7583490196078,8.0710997260274,0.067035670356703,0.568010910349886,0.568010910349886,51107,"Census Tract 6106.03, Loudoun County, Virginia",3802,1.21063216658174,14.4,23787,74.9,6817,10.3,-0.899534083506,0.3704,32,0.402146359671266,0.220616899816321,0.31576381322533,223,14.9
51107610604,0.856209429231,0.260000242763242,30,0.4,480.204542258805,7.60505032e-06,0.087808162348843,0.316110073350265,0.154003077781152,41.8465725490196,8.11010383561644,0.048242027800491,0.179891334766462,0.179891334766462,51107,"Census Tract 6106.04, Loudoun County, Virginia",8086,-1.58112292671668,15.3,20582,72.6,3665.2,13.5,-0.200009057591,0.3506,45,0.148859481554867,0.059263784939667,0.170861129400822,74,15
51107610701,0.545746745281,0.151681388651778,30,0.3,233.710990903114,0.001887415891097,0.036191271290417,0.051428791556904,0.439552602879786,40.5753405228758,7.7374402739726,0.172207084468664,-0.525868350075035,-0.525868350075036,51107,"Census Tract 6107.01, Loudoun County, Virginia",5894,2.61221347443476,15.3,8235,77,1150.6,8.7,0.827944269525,0.3268,46,-0.315921256415025,0.0622050622050622,0.107950876848036,35,9.8
51107610702,1.26487629282,0.160627977107709,30,0.3,230.087911747279,0.001035085214438,0.039475402031823,0.059111092653008,1.46194359718294,40.8176006535948,7.80933315068493,0.117744610281923,-0.338920191252498,-0.338920191252498,51107,"Census Tract 6107.02, Loudoun County, Virginia",8196,2.02406905024683,14.5,10225,71.9,3033.6,15.8,0.851507494076,0.3221,42,-0.160601314232621,0.00455740578439965,0.194311497473249,129,14.7
51107610703,0.112172423386,0.159813405645655,30,0.3,128.546955482011,0.001226702654655,0.049087242100062,0.084829692792921,0.210281464165196,41.0985202614379,7.87111068493151,0.232545354590434,-0.459986698375052,-0.459986698375052,51107,"Census Tract 6107.03, Loudoun County, Virginia",5057,2.61221358968041,15.2,7908,67.2,673.6,12.5,0.581829757765,0.3927,51,-0.274941184910525,0.0600252737994945,0.127711110465175,168,8.4
51107610800,0.0567575243931,0.125457695768426,20,0.3,29.6773045382433,0.007722749551055,0.033954695072772,0.048143441110636,0.107777367604194,40.0791196078431,7.52550273972603,0.27265170407315,-0.873281541507314,-0.873281541507314,51107,"Census Tract 6108, Loudoun County, Virginia",6670,-0.647905425691271,15.2,5691,64.5,103,13.8,1.09183838481,0.3876,50,-0.565395386893443,0.000338162374536289,0.168458660270164,90,18.6
51107610900,0.123561892624,0.130572737379783,30,0.3,8.8082329966536,0.001186405571834,0.040021628243429,0.059276689312474,0.057229071733871,40.6729437908497,7.68745260273973,0.363001745200698,-0.60043184518901,-0.60043184518901,51107,"Census Tract 6109, Loudoun County, Virginia",2449,0.893416725598804,14.3,7511,55.3,74.4,11,-0.64989777528,0.5434,39,-0.380465762059851,0.140052356020942,0.232209749257761,166,10.2
51107611002,1.04759808392,0.301911831487709,30,0.4,600.738664418059,0.000168756758922,0.559933439527734,0.155329757717272,0.542587194749345,42.5255843137255,8.32037534246575,0.029466791393826,0.514696412992004,0.514696412992005,51107,"Census Tract 6110.02, Loudoun County, Virginia",5237,0.986166077659752,15,30427,78.5,3854.6,9.5,-0.115503442027,0.4867,34,0.323119746840794,0.032825019384854,0.412980070006199,42,31.3
51107611004,1.19741962242,0.255219150856511,30,0.4,343.659333513597,0.001011359140179,0.127517321363828,1.61985255335819,0.21907834378927,42.0425183006536,8.15730657534247,0.013795542978422,0.346396633661464,0.346396633661465,51107,"Census Tract 6110.04, Loudoun County, Virginia",8248,2.43923047054912,15.6,20492,84.3,3341.3,14.3,0.65906428547,0.3113,43,0.308080639528826,0.00261172373766686,0.19082203682211,134,12
51107611005,2.09717734524,0.28019651828779,30,0.4,293.887152799641,0.000224674515388,0.153270310575809,0.464432475178628,0.229992026043815,42.281839869281,8.22342904109589,0.027450980392157,0.315426606008959,0.31542660600896,51107,"Census Tract 6110.05, Loudoun County, Virginia",4994,0.374395351077938,15.5,26828,76.3,4801.7,15.7,-0.187759330754,0.3746,42,0.230611619424675,0.0133605492670254,0.132127683691841,90,13.4
51107611006,5.45898136918,0.296072732308807,30,0.4,126.830099183842,8.4465178e-08,0.186934020666498,0.318344444789154,0.483660890782648,42.4692379084967,8.30015178082192,0.007936507936508,0.435453602879932,0.435453602879932,51107,"Census Tract 6110.06, Loudoun County, Virginia",5330,2.33544009849559,15.5,34895,76.8,4067.8,12.3,0.0346257101622,0.3323,44,0.312471599151748,0.000200120072043226,0.191569458202044,118,11.4
51107611009,1.52582350251,0.296399343151902,30,0.4,58.9829991134925,0.001819858991326,0.154827003069662,0.401013436710373,0.640478859829896,42.3353013071895,8.28256082191781,0.018697614442295,0.36739204478804,0.36739204478804,51107,"Census Tract 6110.09, Loudoun County, Virginia",5390,0.0130223084914287,15.8,19705,76.5,3510.8,13.7,-0.286360881985,0.3126,57,0.277924389537802,0.0160813308687616,0.0783978967735681,18,8.1
51107611010,0,0.31037998811144,30,0.4,57.2759208262677,0.0048529729354,0.196326975555957,0.235124347904821,1.20832000723791,42.4037705882353,8.29875068493151,0,0.434119285749394,0.434119285749395,51107,"Census Tract 6110.10, Loudoun County, Virginia",1923,1.93940497302503,15.2,22291,16.2,4222.8,3.8,-0.685203237985,0.4302,34,0.326830377706323,0.0593692022263451,0.174321409905014,51,15.4
51107611011,1.7845560002,0.298912725504823,30,0.4,1225.18994389622,0.001440514342405,0.156287267520458,0.511295001614239,0.788969522793083,42.2714424836601,8.26728602739726,0,0.553133439025456,0.553133439025457,51107,"Census Tract 6110.11, Loudoun County, Virginia",3566,-0.935437638669593,15.1,22324,81.5,5598.7,10.5,-0.335841028601,0.3935,38,0.365373546346043,0.0127536231884058,0.211256647897757,78,19.8
51107611012,0.692836976551,0.283250403011969,30,0.4,73.7986201879004,0.000588184839239,0.151520267271231,0.471488257139522,0.437683113450953,42.2368405228758,8.23465287671233,0.016166281755196,0.289473619938675,0.289473619938675,51107,"Census Tract 6110.12, Loudoun County, Virginia",4377,0.47771472159051,16.1,22351,73.4,2017.2,8,0.259863187471,0.3527,54,0.215594542977839,0.0382564340366334,0.144866524249587,22,6.7
51107611013,0,0.283715152882609,30,0.4,364.248160466231,0.000211598301635,0.178968931801173,0.351181055178519,0.423518447520753,42.3152424836601,8.2563101369863,0.038684719535783,0.325940388778946,0.325940388778947,51107,"Census Tract 6110.13, Loudoun County, Virginia",5067,-0.283052119850809,15.4,26250,68.9,6010,7.8,0.37507186837,0.3445,42,0.262855442845179,0.00606673407482305,0.208164065963191,1e-04,14.4
51107611014,4.87663766109,0.294676981098878,30,0.4,44.4477975582175,0.00016351516294,0.207731018252484,0.273155200319587,0.469349527239539,42.3929176470588,8.27103561643836,0.004345127250155,0.393504073681768,0.393504073681769,51107,"Census Tract 6110.14, Loudoun County, Virginia",4525,-0.180848849749146,15.6,29153,82.8,4283.7,11.5,-0.172140929037,0.3502,40,0.271733219643613,0.0193313622924721,0.196963906882344,112,13.1
51107611015,2.61951424321,0.351667214364399,30,0.4,316.538497476672,7.57808717e-07,0.292761449546525,0.204708818252202,0.549720068093658,42.5238699346405,8.32159424657534,0,0.541229682576868,0.541229682576869,51107,"Census Tract 6110.15, Loudoun County, Virginia",2839,1.64350404102226,15,32553,74.8,3181.1,5.5,-0.343952097727,0.335,42,0.34490801079418,0.00829493087557604,0.269926252899598,53,21.6
51107611016,9.21334477659,0.341575980079613,30,0.4,130.868258609824,2.90123e-09,0.283490729712862,0.208441185140126,0.521165295105342,42.4697411764706,8.29929671232877,0.011273957158963,0.602581871025739,0.602581871025739,51107,"Census Tract 6110.16, Loudoun County, Virginia",4183,2.62951207157086,15.5,33292,50.3,6019.1,13,-0.414790518063,0.4377,40,0.342215034751733,0.00780911062906725,0.0685582728250933,48,9.1
51107611017,7.28613392939,0.350720158822901,30,0.4,14.1374549955374,2.578602e-09,0.24511530571688,0.222922030843571,0.558946622707143,42.4784954248366,8.29215123287671,0.019607843137255,0.569663956128906,0.569663956128907,51107,"Census Tract 6110.17, Loudoun County, Virginia",3261,0.904905343130267,15.1,35290,66,7549,9.2,-0.45895078331,0.3954,36,0.414504774624837,0.00127064803049555,0.247015460240131,59,13.9
51107611018,2.82459694175,0.343924570118133,30,0.4,151.830117659802,1.063876032e-06,0.265584305486331,0.253994323968811,0.642948408785337,42.5605535947712,8.34031698630137,0.027412906910337,0.5359650929099,0.535965092909901,51107,"Census Tract 6110.18, Loudoun County, Virginia",3151,0.472908770377211,14.8,39164,42,4437.1,7.8,-0.780527987287,0.3837,34,0.358914838111486,0.0363554757630162,0.389238136961267,175,22.3
51107611019,8.04809950234,0.256956840637825,30,0.4,340.376450247189,0.000149826060506,0.140840958502701,0.434954869278207,0.23521245138343,42.2760614379085,8.21780356164384,0,0.368586739595521,0.368586739595522,51107,"Census Tract 6110.19, Loudoun County, Virginia",5789,2.7333027822464,15.4,29713,71.3,3563.7,12,0.733218881857,0.2893,46,0.277550746446765,0.00107276953334525,0.148213613070525,33,4.1
51107611020,4.29018361107,0.261275643244316,30,0.4,666.643988669403,1.0075945888e-05,0.129690244611671,0.326192770028227,0.269235648957887,42.3926725490196,8.2905397260274,0.012328284607256,0.375156445119003,0.375156445119003,51107,"Census Tract 6110.20, Loudoun County, Virginia",6801,-1.03890441354517,15.3,33320,82.7,9239.7,14.5,1.8631686845,0.3892,38,0.265978367415181,0.0134519867549669,0.276177399058489,1e-04,10
51107611022,1.75570395263,0.238542121234249,30,0.4,143.217352373854,0.000151933672353,0.105920130385126,0.227242119324656,0.153995294834065,42.0411516339869,8.16721561643836,0.020286986640277,0.125378455077488,0.125378455077488,51107,"Census Tract 6110.22, Loudoun County, Virginia",7020,-0.727945692628817,15.4,25537,78.8,4996.6,13.3,1.54303957323,0.3468,50,0.10402686671057,0.00374745956065208,0.168113473382955,14,10.4
51107611023,1.6969249786,0.233681522648946,30,0.4,380.951410905093,0.000510813559514,0.112786796607007,0.352053706191669,0.147631338349439,42.0518437908497,8.15929178082192,0.017819706498952,0.160818603920897,0.160818603920897,51107,"Census Tract 6110.23, Loudoun County, Virginia",6190,-0.350361533189615,16.3,26316,80.2,4371.9,13.3,0.697195935152,0.2786,49,0.161804396729836,0.00226244343891403,0.210367023105276,17,12.1
51107611026,0,0.213273224315362,30,0.4,84.081694235276,0,0.075149096069141,0.126432820438292,0.119174180933497,41.7391967320261,8.10910684931507,0.018207681365576,-0.0257011333560661,-0.0257011333560659,51107,"Census Tract 6110.26, Loudoun County, Virginia",11507,-2.94937982709878,16,19137,80,3492.8,10.3,5.05703996264,0.2749,49,0.0629535801924713,0.00440532838422096,0.170304688335796,42,13.7
51107611027,0,0.213273224315362,30,0.4,94.0698090781598,0,0.083890836788727,0.15251185457653,0.126595224043167,41.7391967320261,8.10910684931507,0.008973080757727,-0.021211777895494,-0.0212117778954938,51107,"Census Tract 6110.27, Loudoun County, Virginia",2826,0.800529371382374,15.3,19007,84.2,2883.7,3.2,1.51887261214,0.2784,40,0.0669425286184847,0.00440528634361234,0.24443443411327,46,17.2
51107611028,0,0.187654211687725,30,0.3,115.345778580573,0.001802191425403,0.091508072278549,0.361336986669079,0.12641025554662,41.499708496732,7.98792136986301,0.029528676888132,-0.376872489200084,-0.376872489200084,51107,"Census Tract 6110.28, Loudoun County, Virginia",6537,-0.325148570429484,15.9,19460,76.4,1246.5,3,1.8491952461,0.279,55,-0.149180167065904,0.0235637342908438,0.0378125189639045,16,8.7
51107611029,0.16172673232,0.187654211687725,30,0.3,23.9923305604772,0.000380292375044,0.063021704545339,0.118255032486221,0.084151504936143,41.499708496732,7.98792136986301,0.069427527405603,-0.414617793317618,-0.414617793317618,51107,"Census Tract 6110.29, Loudoun County, Virginia",5458,0.2055452814035,15.8,11978,69.9,317.5,2.8,0.240036129605,0.4089,57,-0.2248640452076,0.0235637342908438,0.13464762794939,56,10.3
51107611030,0,0.24172517751033,30,0.4,45.4741221439259,7.6085907e-08,0.096799453529295,0.178279477171592,0.159248127910487,42.0974843137255,8.20596849315069,0.008578431372549,0.0908928712720028,0.0908928712720031,51107,"Census Tract 6110.30, Loudoun County, Virginia",6559,-0.301017990511384,14.6,24038,73.6,6733.8,8,3.96136314573,0.3125,43,0.135198206585989,0.00890912690556325,0.220109541627529,16,25
51107611031,3.51427393891,0.24172517751033,30,0.4,104.683972282425,2.835254976e-06,0.11063298725497,0.213564254652041,0.249002179289892,42.0974843137255,8.20596849315069,0,0.177972691687736,0.177972691687737,51107,"Census Tract 6110.31, Loudoun County, Virginia",1147,1.85888320536442,15.5,27668,97.5,1850,2,0.922083420265,0.2258,50,0.140569174541076,0.00890912690556325,0.193566168928002,1e-04,11.6
51107611032,3.22593885437,0.24172517751033,30,0.4,47.139282761107,6.447698727e-06,0.111199311684346,0.291641163800566,0.499870310426333,42.0974843137255,8.20596849315069,0.069908814589666,0.227588717555459,0.227588717555459,51107,"Census Tract 6110.32, Loudoun County, Virginia",2780,0.787819987501959,14.3,31322,82.2,6858,7.8,1.8126473111,0.3498,34,0.180880061868953,0.00890912690556325,0.310272894593997,100,20.7
51107611101,3.8588124788,0.301320281322235,30,0.4,992.131871807855,7.21548792e-06,1.26878974451156,0.157561959734643,0.358579866523937,42.6859555555556,8.37021643835616,0.120407009609949,0.794093131475651,0.794093131475652,51107,"Census Tract 6111.01, Loudoun County, Virginia",4804,-0.780684159433467,14.6,31854,76.9,4305.7,11.3,-0.973906550034,0.4494,37,0.406379566134939,0.0337260337260337,0.310406472564472,106,19.4
51107611102,3.44929972033,0.298705345027245,30,0.4,310.359357210418,0.000894607401725,0.835286919088231,0.148118158151427,0.279965236584872,42.7947895424837,8.40305506849315,0.015243902439024,0.573866552260333,0.573866552260334,51107,"Census Tract 6111.02, Loudoun County, Virginia",5935,2.59491557552373,15.2,32300,76.4,3404.3,13.5,-0.667099891681,0.2405,42,0.370630976513677,0.00710391541384437,0.123017505867618,64,8.7
51107611202,1.19651615754,0.260145089642808,30,0.4,377.414773557488,0.002559740289177,0.236287897351437,0.165841092617436,0.182299470665773,42.9761973856209,8.46585232876712,0.021036428937917,0.36666021642817,0.366660216428171,51107,"Census Tract 6112.02, Loudoun County, Virginia",4588,-0.366512674329942,15.6,25668,66.1,5941.9,12.2,-0.128234408132,0.3619,45,0.252648975452396,0.0472175379426644,0.317670140522292,42,7.9
51107611204,0.898135332582,0.281373664496459,30,0.4,33.3694451494396,0.000776872919549,0.208131423307862,0.205257722352208,0.19313937702991,42.9727594771242,8.4689095890411,0.021681997371879,0.355761027857978,0.355761027857979,51107,"Census Tract 6112.04, Loudoun County, Virginia",5264,-0.930480593154102,13.2,28608,74.8,6578.5,7.3,-0.516078259394,0.359,38,0.251470227417089,0.203137269144616,0.185268797474832,156,8.9
51107611205,5.74102061699,0.293981387181201,30,0.4,273.831836286719,0,0.21144749665437,0.240820699618146,0.231191067438969,42.9193464052288,8.4673098630137,0.041946308724832,0.509853261058573,0.509853261058574,51107,"Census Tract 6112.05, Loudoun County, Virginia",6737,-1.90800980347988,14.1,33182,74.8,7422.2,12,0.207163112658,0.3364,42,0.329252748573772,0.19310703152061,0.300248386573978,182,19.7
51107611206,0.571082215032,0.27881057698785,30,0.4,544.658184407688,0.002231771052693,0.35191751920336,0.152925220412531,0.232420616740656,42.891645751634,8.43806794520548,0.004739336492891,0.423878674891705,0.423878674891706,51107,"Census Tract 6112.06, Loudoun County, Virginia",4727,0.241961413575528,15.1,27549,76.3,3675,5.8,-0.270392488073,0.3541,37,0.266460905610489,0.00828206341694273,0.171367800842203,46,9.3
51107611207,3.7522089473,0.325299711861415,30,0.4,609.5269535032,0.000386566617491,0.307958922362005,0.179371917800188,0.284544006908005,42.8564797385621,8.43159287671233,0.019073569482289,0.578285172894671,0.578285172894672,51107,"Census Tract 6112.07, Loudoun County, Virginia",3726,0.683675256742245,15.6,36487,80.4,4239.2,13.5,-0.552774941074,0.374,41,0.357522886891214,0.00175923598894195,0.197439158019787,46,11.1
51107611208,0.46660342811,0.242035526225797,30,0.4,78.5335387490404,0.003269538684929,0.1622398242405,0.159539057325376,0.134690448782818,43.0946483660131,8.49798191780822,0.005975013579576,0.269860947130936,0.269860947130936,51107,"Census Tract 6112.08, Loudoun County, Virginia",4846,0.375622012283831,15.9,21009,85,2941.5,7.7,0.159887916873,0.4365,54,0.205449722492843,0.00728897249000705,0.152987263494033,68,7.9
51107611209,3.07565233529,0.258188286365202,30,0.4,424.551586568869,0.001350306373943,0.156085877743072,0.204103380406615,0.146074591193107,43.0688758169935,8.49908767123288,0.004089050431622,0.397204860882503,0.397204860882503,51107,"Census Tract 6112.09, Loudoun County, Virginia",6473,2.49107976603357,15.5,24092,75.5,5044.2,12.2,0.420947095374,0.3607,49,0.278501618659155,0.00518271980102872,0.143467919100482,45,13.5
51107611300,4.99295746228,0.303592221252645,30,0.4,511.171431072418,0,0.16657215470397,0.513906705536962,0.522424977394644,42.8772516339869,8.45149479452055,0.047549019607843,0.601769584860856,0.601769584860857,51107,"Census Tract 6113, Loudoun County, Virginia",6983,-2.88993703427647,14.2,35004,82.5,10525.6,14.8,0.399028834141,0.3971,38,0.379497819518986,0.0677352828393216,0.321604502093309,204,15.8
51107611400,2.92717277132,0.304165351648103,30,0.4,231.004559704451,0,0.149929925712892,0.854449572651377,1.14831795480859,42.8069745098039,8.45106136986301,0.025551684088269,0.633448620072318,0.633448620072319,51107,"Census Tract 6114, Loudoun County, Virginia",6273,-3.03650708716413,12.4,39356,74.8,9039.4,12.8,-0.034760242563,0.3885,41,0.442907506085095,0.162905366963778,0.318474502902333,225,12.8
51107611501,7.53678213748,0.340638116134113,30,0.4,1441.78386399539,3.166341263e-06,0.33846508288972,0.232709683573647,0.892794718590444,42.7354653594771,8.40309068493151,0.041172800998128,0.869257060270424,0.869257060270425,51107,"Census Tract 6115.01, Loudoun County, Virginia",3914,-0.363108182659987,13.6,44187,82.3,4288.5,12.8,-0.217771161504,0.4328,31,0.606837121689312,0.104298356510746,0.368268371316067,118,21.8
51107611502,4.2434101573,0.336605048001674,30,0.4,565.306653090923,8.25343575e-07,0.194556009027799,0.696240753997699,1.30136334195997,42.7351333333333,8.40954712328767,0.044444444444444,0.763814463626688,0.763814463626689,51107,"Census Tract 6115.02, Loudoun County, Virginia",6824,-2.77969173831729,12.7,44959,75.1,3619.1,14,-0.00408342664187,0.3854,39,0.539466637120671,0.00578744300245528,0.320220604659061,228,8.6
51107611601,2.00712386865,0.308960469483264,30,0.4,782.022626781746,5.140069659e-06,0.179974457718291,0.898318352851637,2.09127861500908,42.6099738562092,8.37473068493151,0.005625879043601,0.793645181104454,0.793645181104455,51107,"Census Tract 6116.01, Loudoun County, Virginia",3956,-1.08640581502365,14.1,55034,82.4,3460.9,8.2,-0.263523891239,0.3418,37,0.491293351044236,0.00275344180225282,0.259679022352482,1e-04,5.9
51107611602,12.1707901434,0.31191866319165,30,0.4,459.351015552927,2.8806661965e-05,0.156606331225565,1.17049429890679,2.00395770341624,42.6796529411765,8.40552712328767,0.029345372460497,0.973419304344087,0.973419304344088,51107,"Census Tract 6116.02, Loudoun County, Virginia",4038,-2.31903452435813,12,50249,75.9,14543.4,7.7,-0.352430658659,0.342,33,0.565828300797652,0.241818181818182,0.40920729420634,415,16.3
51107611701,5.07938428964,0.323891251694187,30,0.4,284.611357435697,9.078600781e-06,0.139658174846435,1.05702483219656,1.59805630441834,42.6200470588235,8.40536931506849,0.028373266078184,0.770486484625157,0.770486484625158,51107,"Census Tract 6117.01, Loudoun County, Virginia",4322,-0.484197421390251,12.2,45976,74.8,5795.7,11.7,-0.53771652687,0.3923,38,0.493770499100288,0.00979617633117396,0.245790669330985,250,9.2
51107611702,5.46588421086,0.323891251694187,30,0.4,496.286181342153,3.503468419e-05,0.119257155815722,1.30106437838131,1.84157335462537,42.6200470588235,8.40536931506849,0.023869346733668,0.860976024335278,0.860976024335279,51107,"Census Tract 6117.02, Loudoun County, Virginia",2863,0.259632734963323,14.9,50774,82.9,2447,3.7,0.486693129268,0.2753,41,0.632024028876332,0.00979617633117396,0.215805560291205,203,17.4
51107611803,0,0.195549594939692,30,0.4,42.6592967005327,3.3131512755e-05,0.054658463761311,0.090781985904443,0.160243434011334,41.5782294117647,8.12816219178082,0.032598274209012,-0.072709586589989,-0.0727095865899888,51107,"Census Tract 6118.03, Loudoun County, Virginia",6901,-1.05188924908063,15.3,21825,78.1,6454.7,15,3.14485760343,0.331,46,0.0342654745826118,0.0025974025974026,0.167835399582358,44,7.8
51107611804,2.73485197056,0.222991821894256,30,0.4,370.232083272917,7.5919590173e-05,0.057978305699301,0.099395322794592,0.231158802927787,41.7757581699346,8.19185369863014,0.01577909270217,0.111655639835131,0.111655639835132,51107,"Census Tract 6118.04, Loudoun County, Virginia",7706,2.07596317699281,15.4,28659,83.4,2906.4,15.5,3.40997669139,0.3801,48,0.11406427559663,0.0213968510294711,0.149612396561527,56,6.9
51107611805,0,0.212340603955108,30,0.4,26.8032406861546,2.546350638e-06,0.052943975252229,0.099468790957316,0.186061982135252,41.6373725490196,8.1640895890411,0.008035062089116,-0.0320791596285068,-0.0320791596285066,51107,"Census Tract 6118.05, Loudoun County, Virginia",4529,0.526454483453169,16,27205,76.7,6471.6,8.5,0.623575076863,0.28,46,0.0623126244727346,0.0444227005870841,0.105420320489158,99,12.1
51107611807,3.06285668897,0.194184965105164,30,0.4,74.1009247732356,1.2658497314e-05,0.056792707734299,0.09010300097155,0.132550919274329,41.5218679738562,8.09543397260274,0.006350550381033,-0.0402772968163025,-0.0402772968163023,51107,"Census Tract 6118.07, Loudoun County, Virginia",7451,-1.1060010864953,15.8,19863,82.1,5066.5,11.7,3.15907603636,0.3899,47,0.00968348222485133,0.00783289817232376,0.178319445110651,53,11.5
51107611808,0.958402866663,0.194184965105164,30,0.4,23.846951757135,6.137859722e-06,0.055118416009895,0.087458787512479,0.140061914052498,41.5218679738562,8.09543397260274,0.008536585365854,-0.0837637433327169,-0.0837637433327167,51107,"Census Tract 6118.08, Loudoun County, Virginia",5939,-0.403880520577878,14.7,19919,78.4,5431.4,9.8,3.27789838668,0.3267,46,-0.0125905177804436,0.00783289817232376,0.253274688232374,90,9.9
51107611809,0.60051768304,0.173978010496814,30,0.3,32.0332883934218,0,0.054310848404634,0.080736278717549,0.101514592210882,41.2255705882353,7.98573698630137,0.006383948928409,-0.477957554693942,-0.477957554693943,51107,"Census Tract 6118.09, Loudoun County, Virginia",7901,-1.47584718542718,15.4,15698,87,7220.1,5,2.22073821086,0.2252,49,-0.257419019199494,0.0284751474304971,0.0613802002483349,58,17.3
51107611810,0.35334019969,0.173978010496814,30,0.3,86.4821492855825,0,0.05368510315192,0.078594412364482,0.082139832250754,41.2255705882353,7.98573698630137,0.056170886075949,-0.463226376131462,-0.463226376131463,51107,"Census Tract 6118.10, Loudoun County, Virginia",4227,0.808536863751995,16.1,11602,68.1,772.3,2,0.256949502444,0.2804,56,-0.247007534841422,0.0284751474304971,0.10809595645567,12,12.2
